Time,Channel A,Channel B
(ms),(mV),(mV)

730.65845550,0.36294290,-0.70743110
730.69179150,0.39370070,-0.66437010
730.72512751,0.42445860,-0.62746060
730.75846351,0.45521650,-0.55364170
730.79179951,0.46751960,-0.49212600
730.82513551,0.49212600,-0.35679130
730.85847151,0.51673230,-0.25221450
730.89180751,0.52288380,-0.12303150
730.92514351,0.54749010,-0.02460630
730.95847951,0.57824800,0.12303150
730.99181551,0.59670270,0.28297240
731.02515151,0.61515740,0.37524600
731.05848751,0.62746060,0.46751960
731.09182351,0.64591530,0.57209640
731.12515951,0.65821850,0.64591530
731.15849551,0.68282480,0.73818890
731.19183151,0.70127950,0.75049200
731.22516751,0.72588580,0.76894680
731.25850351,0.73818890,0.74434050
731.29183951,0.75049200,0.69512790
731.32517551,0.75664370,0.57209640
731.35851151,0.76894680,0.44906490
731.39184751,0.76894680,0.31373030
731.42518351,0.77509840,0.12918310
731.45851951,0.79355310,-0.05536417
731.49185551,0.79970470,-0.20300200
731.52519151,0.81200780,-0.34448820
731.55852751,0.81200780,-0.43061020
731.59186351,0.81200780,-0.47367120
731.62519951,0.81200780,-0.43061020
731.65853551,0.80585630,-0.33833660
731.69187152,0.79970470,-0.18454720
731.72520752,0.79355310,0.02460630
731.75854352,0.79355310,0.25221450
731.79187952,0.79970470,0.50442900
731.82521552,0.79970470,0.71973420
731.85855152,0.79355310,0.95964560
731.89188752,0.78740150,1.16879900
731.92522352,0.78124990,1.29183100
731.95855952,0.76279520,1.35334600
731.99189552,0.75049200,1.31643700
732.02523152,0.73818890,1.23646700
732.05856752,0.71973420,1.16264800
732.09190352,0.71973420,1.07037400
732.12523952,0.70127950,0.91658460
732.15857552,0.68282480,0.75049200
732.19191152,0.67052160,0.67052160
732.22524752,0.65206690,0.59670270
732.25858352,0.62746060,0.57209640
732.29191952,0.61515740,0.60900590
732.32525552,0.59055110,0.70743110
732.35859152,0.57209640,0.77509840
732.39192752,0.55364170,0.91658460
732.42526352,0.54749010,1.07037400
732.45859952,0.53518700,1.21186000
732.49193552,0.51673230,1.34719500
732.52527152,0.49212600,1.48868100
732.55860752,0.47982280,1.55019700
732.59194352,0.45521650,1.63016700
732.62527952,0.44291340,1.67322800
732.65861552,0.41830710,1.70398600
732.69195153,0.39985230,1.70398600
732.72528753,0.37524600,1.71628900
732.75862353,0.35679130,1.72859200
732.79195953,0.34448820,1.73474400
732.82529553,0.31988190,1.73474400
732.85863153,0.29527560,1.72244100
732.89196753,0.26451770,1.70398600
732.92530353,0.23375980,1.70398600
732.95863953,0.21530510,1.70398600
732.99197553,0.19685040,1.69168300
733.02531153,0.17839570,1.69783400
733.05864753,0.14763780,1.65477300
733.09198353,0.14148620,1.55634800
733.12531953,0.12918310,1.48253000
733.15865553,0.11687990,1.44562000
733.19199153,0.09227362,1.32258800
733.22532753,0.07381889,1.22416300
733.25866353,0.06151574,1.13189000
733.29199953,0.03690945,1.05191900
733.32533553,0.02460630,0.93503930
733.35867153,0.00615157,0.84276570
733.39200753,-0.01230315,0.76279520
733.42534353,-0.02460630,0.66437010
733.45867953,-0.04306102,0.57824800
733.49201553,-0.05536417,0.47982280
733.52535153,-0.06766732,0.41215550
733.55868753,-0.07997046,0.32603340
733.59202353,-0.10457680,0.27066930
733.62535953,-0.11687990,0.20915350
733.65869554,-0.12918310,0.15994090
733.69203154,-0.14148620,0.12303150
733.72536754,-0.14763780,0.11687990
733.75870354,-0.16609250,0.14763780
733.79203954,-0.17839570,0.11072830
733.82537554,-0.18454720,0.17224410
733.85871154,-0.19069880,0.19685040
733.89204754,-0.20300200,0.19685040
733.92538354,-0.20915350,0.25836610
733.95871954,-0.20915350,0.27682080
733.99205554,-0.21530510,0.30142710
734.02539154,-0.22145670,0.27682080
734.05872754,-0.23375980,0.28912400
734.09206354,-0.24606300,0.27682080
734.12539954,-0.25221450,0.27682080
734.15873554,-0.25836610,0.17224410
734.19207154,-0.25836610,0.13533460
734.22540754,-0.25836610,0.05536417
734.25874354,-0.26451770,-0.03690945
734.29207954,-0.27682080,-0.16609250
734.32541554,-0.27066930,-0.24606300
734.35875154,-0.27066930,-0.35063970
734.39208754,-0.27066930,-0.46136810
734.42542354,-0.25836610,-0.63361220
734.45875954,-0.25836610,-0.75664370
734.49209554,-0.25836610,-0.89197830
734.52543154,-0.25836610,-1.07037400
734.55876754,-0.25836610,-1.19340500
734.59210354,-0.25221450,-1.31028500
734.62543955,-0.25836610,-1.41486200
734.65877555,-0.25836610,-1.47637800
734.69211155,-0.25221450,-1.50098400
734.72544755,-0.25836610,-1.49483300
734.75878355,-0.25836610,-1.47022600
734.79211955,-0.24606300,-1.35334600
734.82545555,-0.25221450,-1.27337600
734.85879155,-0.23375980,-1.11343500
734.89212755,-0.23375980,-0.93503930
734.92546355,-0.23375980,-0.72588580
734.95879955,-0.23991140,-0.51673230
734.99213555,-0.23991140,-0.28912400
735.02547155,-0.23375980,-0.01845472
735.05880755,-0.22760820,0.19069880
735.09214355,-0.22760820,0.41215550
735.12547955,-0.22760820,0.60900590
735.15881555,-0.22145670,0.81200780
735.19215155,-0.20915350,0.94734250
735.22548755,-0.20300200,1.07037400
735.25882355,-0.20915350,1.16264800
735.29215955,-0.20300200,1.25492100
735.32549555,-0.20300200,1.26722400
735.35883155,-0.21530510,1.29183100
735.39216755,-0.20915350,1.27337600
735.42550355,-0.20300200,1.30413400
735.45883955,-0.20300200,1.23646700
735.49217555,-0.19069880,1.19340500
735.52551155,-0.18454720,1.13804100
735.55884755,-0.18454720,1.11343500
735.59218356,-0.18454720,1.08882900
735.62551956,-0.17839570,1.11958700
735.65885556,-0.17839570,1.15034400
735.69219156,-0.17224410,1.21186000
735.72552756,-0.17224410,1.28567900
735.75886356,-0.17839570,1.39025600
735.79219956,-0.18454720,1.50098400
735.82553556,-0.17839570,1.58095500
735.85887156,-0.17224410,1.67938000
735.89220756,-0.17839570,1.76550200
735.92554356,-0.17224410,1.80241100
735.95887956,-0.17839570,1.84547200
735.99221556,-0.17224410,1.86392700
736.02555156,-0.17224410,1.84547200
736.05888756,-0.17839570,1.79010800
736.09222356,-0.17839570,1.73474400
736.12555956,-0.17839570,1.63631900
736.15889556,-0.17839570,1.50713600
736.19223156,-0.17839570,1.39640700
736.22556756,-0.19069880,1.24877000
736.25890356,-0.19069880,1.12573800
736.29223956,-0.19069880,0.94734250
736.32557556,-0.18454720,0.78740150
736.35891156,-0.17839570,0.62130900
736.39224756,-0.17224410,0.43676180
736.42558356,-0.18454720,0.21530510
736.45891956,-0.17839570,0.03690945
736.49225556,-0.17224410,-0.12918310
736.52559156,-0.17224410,-0.27066930
736.55892757,-0.17224410,-0.42445860
736.59226357,-0.17224410,-0.55364170
736.62559957,-0.17224410,-0.62746060
736.65893557,-0.17224410,-0.67052160
736.69227157,-0.18454720,-0.64591530
736.72560757,-0.19069880,-0.54749010
736.75894357,-0.19069880,-0.44906490
736.79227957,-0.20300200,-0.33833660
736.82561557,-0.20300200,-0.13533460
736.85895157,-0.20300200,0.03690945
736.89228757,-0.20300200,0.25836610
736.92562357,-0.20915350,0.46136810
736.95895957,-0.20300200,0.63361220
736.99229557,-0.20915350,0.77509840
737.02563157,-0.22145670,0.86737200
737.05896757,-0.22760820,0.96579720
737.09230357,-0.23991140,1.01501000
737.12563957,-0.23991140,0.97194880
737.15897557,-0.23991140,0.97194880
737.19231157,-0.23991140,0.92273620
737.22564757,-0.24606300,0.85506890
737.25898357,-0.23991140,0.75049200
737.29231957,-0.23991140,0.69512790
737.32565557,-0.23991140,0.65206690
737.35899157,-0.25221450,0.59670270
737.39232757,-0.25221450,0.52903540
737.42566357,-0.24606300,0.51058070
737.45899957,-0.25221450,0.51058070
737.49233557,-0.25221450,0.46136810
737.52567157,-0.24606300,0.39985230
737.55900758,-0.23375980,0.39370070
737.59234358,-0.23375980,0.39370070
737.62567958,-0.22145670,0.32603340
737.65901558,-0.22760820,0.27066930
737.69235158,-0.20915350,0.25836610
737.72568758,-0.20915350,0.15378940
737.75902358,-0.20915350,0.07381889
737.79235958,-0.20915350,0.00615157
737.82569558,-0.20915350,-0.08612204
737.85903158,-0.20915350,-0.14148620
737.89236758,-0.20300200,-0.25221450
737.92570358,-0.20300200,-0.33833660
737.95903958,-0.19685040,-0.41830710
737.99237558,-0.19685040,-0.49212600
738.02571158,-0.19685040,-0.57824800
738.05904758,-0.19069880,-0.67052160
738.09238358,-0.17839570,-0.78124990
738.12571958,-0.17224410,-0.81815940
738.15905558,-0.15994090,-0.90428140
738.19239158,-0.15994090,-0.98425190
738.22572758,-0.14763780,-1.02731300
738.25906358,-0.14148620,-1.03346500
738.29239958,-0.12918310,-1.02116100
738.32573558,-0.11687990,-1.04576800
738.35907158,-0.11072830,-1.01501000
738.39240758,-0.09842519,-0.96579720
738.42574358,-0.08612204,-0.92273620
738.45907958,-0.06766732,-0.86737200
738.49241558,-0.04921259,-0.79355310
738.52575159,-0.03690945,-0.71358260
738.55908759,-0.02460630,-0.63361220
738.59242359,-0.01230315,-0.54749010
738.62575959,0.00615157,-0.44291340
738.65909559,0.01230315,-0.33218500
738.69243159,0.02460630,-0.24606300
738.72576759,0.04306102,-0.14148620
738.75910359,0.05536417,0.00000000
738.79243959,0.07381889,0.15994090
738.82577559,0.08612204,0.31373030
738.85911159,0.10457680,0.50442900
738.89244759,0.11687990,0.71973420
738.92578359,0.12918310,0.91043300
738.95911959,0.15378940,1.15034400
738.99245559,0.16609250,1.33489200
739.02579159,0.19069880,1.58095500
739.05912759,0.20300200,1.77780500
739.09246359,0.22760820,1.95004900
739.12579959,0.24606300,2.11614200
739.15913559,0.27066930,2.22071800
739.19247159,0.28912400,2.30684000
739.22580759,0.30757870,2.36220500
739.25914359,0.31988190,2.37450800
739.29247959,0.33218500,2.33759800
739.32581559,0.36909450,2.31299200
739.35915159,0.38139760,2.22687000
739.39248759,0.40600390,2.13459600
739.42582359,0.42445860,2.04847400
739.45915959,0.44906490,1.91929100
739.49249560,0.48597440,1.80856300
739.52583160,0.49827750,1.68553100
739.55916760,0.52288380,1.54404500
739.59250360,0.54133860,1.39025600
739.62583960,0.56594490,1.23646700
739.65917560,0.59670270,1.08882900
739.69251160,0.62130900,0.97810030
739.72584760,0.64591530,0.88582670
739.75918360,0.65821850,0.77509840
739.79251960,0.67667320,0.67667320
739.82585560,0.69512790,0.59670270
739.85919160,0.71973420,0.50442900
739.89252760,0.73818890,0.46136810
739.92586360,0.75664370,0.44291340
739.95919960,0.76894680,0.40600390
739.99253560,0.77509840,0.45521650
740.02587160,0.80585630,0.51058070
740.05920760,0.83661410,0.58439960
740.09254360,0.84891720,0.68282480
740.12587960,0.86737200,0.77509840
740.15921560,0.89197830,0.93503930
740.19255160,0.90428140,1.08882900
740.22588760,0.92273620,1.21801200
740.25922360,0.94119090,1.35949800
740.29255960,0.95349410,1.48253000
740.32589560,0.97194880,1.58710600
740.35923160,0.98425190,1.67322800
740.39256760,0.99655500,1.72244100
740.42590360,1.00885800,1.69168300
740.45923961,1.01501000,1.64862200
740.49257561,1.03346500,1.53789400
740.52591161,1.05191900,1.40871000
740.55924761,1.06422200,1.21186000
740.59258361,1.07652500,1.00270700
740.62591961,1.08882900,0.78740150
740.65925561,1.10728300,0.59670270
740.69259161,1.11343500,0.36909450
740.72592761,1.12573800,0.19069880
740.75926361,1.12573800,0.03690945
740.79259961,1.13804100,-0.09227362
740.82593561,1.14419300,-0.14148620
740.85927161,1.15034400,-0.17839570
740.89260761,1.16264800,-0.17839570
740.92594361,1.16879900,-0.15994090
740.95927961,1.16879900,-0.10457680
740.99261561,1.18725400,-0.04306102
741.02595161,1.18725400,0.03075787
741.05928761,1.18725400,0.09842519
741.09262361,1.18725400,0.17839570
741.12595961,1.19340500,0.25221450
741.15929561,1.19955700,0.30142710
741.19263161,1.20570900,0.36294290
741.22596761,1.19955700,0.45521650
741.25930361,1.20570900,0.54133860
741.29263961,1.20570900,0.64591530
741.32597561,1.20570900,0.78740150
741.35931161,1.20570900,0.95349410
741.39264761,1.20570900,1.13189000
741.42598362,1.19955700,1.31028500
741.45931962,1.19955700,1.48253000
741.49265562,1.19340500,1.68553100
741.52599162,1.19955700,1.87007900
741.55932762,1.18110200,2.01771600
741.59266362,1.18725400,2.17150600
741.62599962,1.18725400,2.27608300
741.65933562,1.18725400,2.33144700
741.69267162,1.18725400,2.32529500
741.72600762,1.18725400,2.25147600
741.75934362,1.18725400,2.14074800
741.79267962,1.18725400,1.99311000
741.82601562,1.18110200,1.77165300
741.85935162,1.18110200,1.52559000
741.89268762,1.16879900,1.24877000
741.92602362,1.16879900,1.02731300
741.95935962,1.15649600,0.81200780
741.99269562,1.15034400,0.60285430
742.02603162,1.13804100,0.43061020
742.05936762,1.13189000,0.31373030
742.09270362,1.13189000,0.24606300
742.12603962,1.11958700,0.22760820
742.15937562,1.11958700,0.28912400
742.19271162,1.11958700,0.38139760
742.22604762,1.11343500,0.52288380
742.25938362,1.10728300,0.68282480
742.29271962,1.10728300,0.86122040
742.32605562,1.10728300,1.01501000
742.35939162,1.10728300,1.14419300
742.39272762,1.09498000,1.20570900
742.42606363,1.08882900,1.27952700
742.45939963,1.07652500,1.32258800
742.49273563,1.07652500,1.27952700
742.52607163,1.08267700,1.21801200
742.55940763,1.07652500,1.13804100
742.59274363,1.07037400,1.01501000
742.62607963,1.08267700,0.87352360
742.65941563,1.08267700,0.74434050
742.69275163,1.07652500,0.63976370
742.72608763,1.07652500,0.52288380
742.75942363,1.07652500,0.42445860
742.79275963,1.08882900,0.35063970
742.82609563,1.08267700,0.28297240
742.85943163,1.08267700,0.26451770
742.89276763,1.07652500,0.27066930
742.92610363,1.09498000,0.23991140
742.95943963,1.08882900,0.25836610
742.99277563,1.07652500,0.25221450
743.02611163,1.07652500,0.28297240
743.05944763,1.07652500,0.28297240
743.09278363,1.08882900,0.33833660
743.12611963,1.08267700,0.39370070
743.15945563,1.08267700,0.39985230
743.19279163,1.08267700,0.49212600
743.22612763,1.08267700,0.54133860
743.25946363,1.07652500,0.59670270
743.29279963,1.07652500,0.65206690
743.32613563,1.07652500,0.69512790
743.35947163,1.07652500,0.70127950
743.39280764,1.08882900,0.73818890
743.42614364,1.08882900,0.71973420
743.45947964,1.09498000,0.70127950
743.49281564,1.10728300,0.64591530
743.52615164,1.10728300,0.53518700
743.55948764,1.10113200,0.45521650
743.59282364,1.10728300,0.31988190
743.62615964,1.11343500,0.19685040
743.65949564,1.11343500,0.09842519
743.69283164,1.11958700,0.00000000
743.72616764,1.11958700,-0.08612204
743.75950364,1.11343500,-0.09842519
743.79283964,1.11958700,-0.12303150
743.82617564,1.12573800,-0.08612204
743.85951164,1.13189000,-0.06151574
743.89284764,1.13189000,0.00000000
743.92618364,1.12573800,0.11687990
743.95951964,1.11958700,0.24606300
743.99285564,1.11343500,0.40600390
744.02619164,1.11343500,0.54749010
744.05952764,1.10728300,0.74434050
744.09286364,1.10113200,0.89197830
744.12619964,1.10113200,1.07652500
744.15953564,1.10113200,1.27952700
744.19287164,1.10113200,1.43946800
744.22620764,1.09498000,1.61786400
744.25954364,1.08882900,1.79010800
744.29287964,1.08267700,1.92544300
744.32621564,1.08267700,2.05462600
744.35955165,1.07652500,2.18380900
744.39288765,1.07652500,2.28838600
744.42622365,1.07037400,2.38065900
744.45955965,1.07652500,2.41141700
744.49289565,1.07652500,2.42372000
744.52623165,1.07037400,2.39911400
744.55956765,1.07037400,2.30684000
744.59290365,1.06422200,2.23302100
744.62623965,1.03961600,2.12844500
744.65957565,1.02731300,1.98695800
744.69291165,1.02116100,1.81471400
744.72624765,1.00885800,1.65477300
744.75958365,0.99655500,1.45177200
744.79291965,0.98425190,1.26107300
744.82625565,0.97194880,1.08267700
744.85959165,0.96579720,0.89197830
744.89292765,0.95349410,0.68897630
744.92626365,0.94734250,0.50442900
744.95959965,0.93503930,0.31988190
744.99293565,0.92273620,0.15994090
745.02627165,0.91043300,-0.00615157
745.05960765,0.89197830,-0.17839570
745.09294365,0.87352360,-0.28912400
745.12627965,0.86122040,-0.43061020
745.15961565,0.84891720,-0.55364170
745.19295165,0.83046260,-0.65206690
745.22628765,0.81815940,-0.70743110
745.25962365,0.79970470,-0.76279520
745.29295965,0.78740150,-0.77509840
745.32629566,0.76894680,-0.78124990
745.35963166,0.75664370,-0.75049200
745.39296766,0.74434050,-0.69512790
745.42630366,0.73203740,-0.63361220
745.45963966,0.71358260,-0.58439960
745.49297566,0.70127950,-0.58439960
745.52631166,0.68897630,-0.53518700
745.55964766,0.67667320,-0.49212600
745.59298366,0.64591530,-0.47982280
745.62631966,0.62746060,-0.49827750
745.65965566,0.61515740,-0.52288380
745.69299166,0.60285430,-0.55364170
745.72632766,0.58439960,-0.56594490
745.75966366,0.57209640,-0.57824800
745.79299966,0.54749010,-0.60900590
745.82633566,0.52903540,-0.65821850
745.85967166,0.51673230,-0.67052160
745.89300766,0.49827750,-0.62130900
745.92634366,0.47367120,-0.58439960
745.95967966,0.46136810,-0.57209640
745.99301566,0.44906490,-0.52903540
746.02635166,0.43676180,-0.49827750
746.05968766,0.42445860,-0.46136810
746.09302366,0.41215550,-0.43061020
746.12635966,0.39370070,-0.35063970
746.15969566,0.37524600,-0.28297240
746.19303166,0.36294290,-0.25836610
746.22636766,0.33833660,-0.23375980
746.25970366,0.32603340,-0.17839570
746.29303967,0.30757870,-0.11687990
746.32637567,0.30142710,-0.01845472
746.35971167,0.28297240,0.04921259
746.39304767,0.27066930,0.14148620
746.42638367,0.25836610,0.23375980
746.45971967,0.24606300,0.33218500
746.49305567,0.23375980,0.44906490
746.52639167,0.22145670,0.52288380
746.55972767,0.20915350,0.61515740
746.59306367,0.19685040,0.68282480
746.62639967,0.19069880,0.77509840
746.65973567,0.17839570,0.84891720
746.69307167,0.16609250,0.95349410
746.72640767,0.15378940,1.01501000
746.75974367,0.14763780,1.08882900
746.79307967,0.13533460,1.15034400
746.82641567,0.11687990,1.24261800
746.85975167,0.10457680,1.34719500
746.89308767,0.08612204,1.39640700
746.92642367,0.07997046,1.43331700
746.95975967,0.06766732,1.48868100
746.99309567,0.06766732,1.47022600
747.02643167,0.05536417,1.42716500
747.05976767,0.05536417,1.37795300
747.09310367,0.04921259,1.23646700
747.12643967,0.04306102,1.01501000
747.15977567,0.03690945,0.73818890
747.19311167,0.01845472,0.47982280
747.22644767,0.00615157,0.11687990
747.25978367,-0.00615157,-0.25221450
747.29311968,-0.01230315,-0.65206690
747.32645568,-0.02460630,-1.03346500
747.35979168,-0.02460630,-1.39025600
747.39312768,-0.03075787,-1.74089600
747.42646368,-0.04306102,-2.00541300
747.45979968,-0.05536417,-2.23302100
747.49313568,-0.06151574,-2.38065900
747.52647168,-0.06151574,-2.38681100
747.55980768,-0.06766732,-2.40526600
747.59314368,-0.06766732,-2.30684000
747.62647968,-0.07381889,-2.15920300
747.65981568,-0.07997046,-1.92544300
747.69315168,-0.09227362,-1.70398600
747.72648768,-0.09842519,-1.39640700
747.75982368,-0.10457680,-1.10728300
747.79315968,-0.11072830,-0.83046260
